"Home","Away","Field","Age.Group","Gender"
"Beach FC Ninjas U11 Boys TASL","Beach FC Dragons U11 Boys TASL","Lake Taylor Soccer Complex Field 10","U11","Boys"
"Beach FC Strikers 2 U11 Boys TASL","Beach FC Dragons U11 Boys TASL","Hampton Roads Soccer Complex Field 13B","U11","Boys"
"TSA Rovers FC U11 Boys TASL","Beach FC Ninjas U11 Boys TASL","Wahrill Soccer Complex Field 2","U11","Boys"
"Beach FC Scorpions U11 Boys TASL","TSA Rovers FC U11 Boys TASL","Hampton Roads Soccer Complex Field 13B","U11","Boys"
"Beach FC Dragons U11 Boys TASL","TSA Rovers FC U11 Boys TASL","Hampton Roads Soccer Complex Field 13B","U11","Boys"
"CSL Famous Strikers U11 Boys TASL","Beach FC Ninjas U11 Boys TASL","Churchland Park Field  1","U11","Boys"
"TSA Rovers FC U11 Boys TASL","CSL Famous Strikers U11 Boys TASL","Wahrill Soccer Complex Field 2","U11","Boys"
"CUSC Panthers U11 Boys TASL","Beach FC Dragons U11 Boys TASL","Centerville Complex Field 9","U11","Boys"
"Beach FC Scorpions U11 Boys TASL","CUSC Panthers U11 Boys TASL","Hampton Roads Soccer Complex Field 13B","U11","Boys"
"CSL Famous Strikers U11 Boys TASL","Beach FC Dragons U11 Boys TASL","Churchland Park Field  1","U11","Boys"
"CSL Famous Strikers U11 Boys TASL","Beach FC Strikers U11 Boys TASL","Churchland Park Field  1","U11","Boys"
"Beach FC Dragons U11 Boys TASL","Suffolk Arsenal U11 Boys TASL","Lake Taylor Soccer Complex Field 10","U11","Boys"
"Suffolk Arsenal U11 Boys TASL","CSL Famous Strikers U11 Boys TASL","SYAA field 5","U11","Boys"
"TSA Rovers FC U11 Boys TASL","Beach FC Strikers U11 Boys TASL","Wahrill Soccer Complex Field 2","U11","Boys"
"Beach FC Ninjas U11 Boys TASL","TSA Rovers FC U11 Boys TASL","Hampton Roads Soccer Complex Field 13A","U11","Boys"
"CUSC Panthers U11 Boys TASL","Suffolk Arsenal U11 Boys TASL","Centerville Complex Field 9","U11","Boys"
"CUSC Blues U12 Boys TASL","Beach FC Coastal Kickers U12 Boys TASL","Centerville Complex Field 9","U12","Boys"
"CUSC Blues U12 Boys TASL","Beach FC Sonics U12 Boys TASL","Centerville Complex Field 9","U12","Boys"
"Beach FC Coastal Kickers U12 Boys TASL","Beach FC Ghent Racers U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Ghent Racers U12 Boys TASL","CUSC Blues U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Coastal Kickers U12 Boys TASL","Beach FC Sting U12 Boys TASL","Hampton Roads Soccer Complex Field 13B","U12","Boys"
"Beach FC Sonics U12 Boys TASL","Beach FC Coastal Kickers U12 Boys TASL","Hampton Roads Soccer Complex Field 13B","U12","Boys"
"Beach FC Ghent Racers U12 Boys TASL","CUSC Blues U12 Boys TASL","Lake Taylor Soccer Complex Field 10","U12","Boys"
"Beach FC Strikers U12 Boys TASL","Beach FC Sonics U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Coastal Kickers U12 Boys TASL","Beach FC Sonics U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Coastal Kickers U12 Boys TASL","Beach FC Strikers U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"CUSC Blues U12 Boys TASL","Beach FC Sonics U12 Boys TASL","Centerville Complex Field 9","U12","Boys"
"Beach FC Ghent Racers U12 Boys TASL","Beach FC Sonics U12 Boys TASL","Lake Taylor Soccer Complex Field 10","U12","Boys"
"Beach FC Strikers U12 Boys TASL","CUSC Blues U12 Boys TASL","Lake Taylor Soccer Complex Field 10","U12","Boys"
"Beach FC Strikers U12 Boys TASL","Beach FC Ghent Racers U12 Boys TASL","Lake Taylor Soccer Complex Field 10","U12","Boys"
"Beach FC Sonics U12 Boys TASL","Beach FC Sting U12 Boys TASL","Hampton Roads Soccer Complex Field 13A","U12","Boys"
"Beach FC Sting U12 Boys TASL","Beach FC Ghent Racers U12 Boys TASL","Hampton Roads Soccer Complex Field 13B","U12","Boys"
"Beach FC Sonics U12 Boys TASL","Beach FC Sting U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Strikers U12 Boys TASL","Beach FC Ghent Racers U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Strikers U12 Boys TASL","Beach FC Sting U12 Boys TASL","Lake Taylor Soccer Complex Field 10","U12","Boys"
"CUSC Blues U12 Boys TASL","Beach FC Sting U12 Boys TASL","Centerville Complex Field 9","U12","Boys"
"Beach FC Ghent Racers U12 Boys TASL","Beach FC Sting U12 Boys TASL","Lake Taylor Soccer Complex Field 10","U12","Boys"
"Beach FC Sting U12 Boys TASL","Beach FC Strikers U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Sting U12 Boys TASL","Beach FC Coastal Kickers U12 Boys TASL","Hampton Roads Soccer Complex Field 13B","U12","Boys"
"CUSC Blues U12 Boys TASL","Beach FC Coastal Kickers U12 Boys TASL","Centerville Complex Field 9","U12","Boys"
"CSL Orangemen U12 Boys TASL","Beach FC Dragons U12 Boys TASL","Churchland Park Field  1","U12","Boys"
"Va Legacy WMBG Titans U12 Boys TASL","Beach FC Raptors U12 Boys TASL","Warhill Soccer Complex Field 4","U12","Boys"
"Va Legacy PEN Titans U12 Boys TASL","Beach FC Dragons U12 Boys TASL","Churchland Park Field  1","U12","Boys"
"Beach FC Raptors U12 Boys TASL","Beach FC Strikers U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"CSL Orangemen U12 Boys TASL","Beach FC Raptors U12 Boys TASL","Churchland Park Field  1","U12","Boys"
"Va Legacy WMBG Titans U12 Boys TASL","Va Legacy PEN Titans U12 Boys TASL","Warhill Soccer Complex Field 4","U12","Boys"
"Beach FC Dragons U12 Boys TASL","Beach FC Raptors U12 Boys TASL","Hampton Roads Soccer Complex Field 13B","U12","Boys"
"Va Legacy PEN Titans U12 Boys TASL","CSL Orangemen U12 Boys TASL","Warhill Soccer Complex Field 4","U12","Boys"
"Beach FC Raptors U12 Boys TASL","Va Legacy PEN Titans U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Va Legacy WMBG Titans U12 Boys TASL","Beach FC Dragons U12 Boys TASL","Warhill Soccer Complex Field 4","U12","Boys"
"Beach FC Raptors U12 Boys TASL","Va Legacy WMBG Titans U12 Boys TASL","Hampton Roads Soccer Complex Field 13B","U12","Boys"
"Va Legacy PEN Titans U12 Boys TASL","Beach FC Bull Sharks U12 Boys TASL","Warhill Soccer Complex Field 4","U12","Boys"
"Beach FC Raptors U12 Boys TASL","Beach FC Bull Sharks U12 Boys TASL","Hampton Roads Soccer Complex Field 13B","U12","Boys"
"Va Legacy WMBG Titans U12 Boys TASL","CSL Orangemen U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Bull Sharks U12 Boys TASL","Beach FC Dragons U12 Boys TASL","Hampton Roads Soccer Complex Field 13A","U12","Boys"
"Beach FC Raptors U12 Boys TASL","CSL Orangemen U12 Boys TASL","Hampton Roads Soccer Complex Field 13A","U12","Boys"
"Va Legacy PEN Titans U12 Boys TASL","Beach FC Strikers U12 Boys TASL","Warhill Soccer Complex Field 4","U12","Boys"
"CSL Orangemen U12 Boys TASL","Va Legacy WMBG Titans U12 Boys TASL","Churchland Park Field  1","U12","Boys"
"Beach FC Dragons U12 Boys TASL","Beach FC Bull Sharks U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Bull Sharks U12 Boys TASL","Va Legacy WMBG Titans U12 Boys TASL","Lake Taylor Soccer Complex Field 10","U12","Boys"
"Beach FC Bull Sharks U12 Boys TASL","CSL Orangemen U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"CSL Orangemen U12 Boys TASL","Beach FC Dragons U12 Boys TASL","Churchland Park Field  1","U12","Boys"
"Beach FC Dragons U12 Boys TASL","Va Legacy PEN Titans U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Va Legacy PEN Titans U12 Boys TASL","Va Legacy WMBG Titans U12 Boys TASL","Warhill Soccer Complex Field 4","U12","Boys"
"Portsmouth Commodores U12 Boys TASL","Beach FC Bull Sharks U12 Boys TASL","John Tyler Complex Field 2","U12","Boys"
"Beach FC Titans U12 Boys TASL","WBSC Fusion U12 Boys TASL","Hampton Roads Soccer Complex Field 13B","U12","Boys"
"Portsmouth Commodores U12 Boys TASL","WBSC Xtreme U12 Boys TASL","John Tyler Complex Field 2","U12","Boys"
"WBSC Fusion U12 Boys TASL","Beach FC Bull Sharks U12 Boys TASL","Joliff Middle School Field 2","U12","Boys"
"Portsmouth Commodores U12 Boys TASL","CSC Mutiny U12 Boys TASL","John Tyler Complex Field 2","U12","Boys"
"WBSC Xtreme U12 Boys TASL","WBSC Fusion U12 Boys TASL","Joliff Middle School Field 2","U12","Boys"
"CSC Mutiny U12 Boys TASL","WBSC Fusion U12 Boys TASL","Centerville Complex Field 7A","U12","Boys"
"WBSC Xtreme U12 Boys TASL","CSC Mutiny U12 Boys TASL","Joliff Middle School Field 2","U12","Boys"
"WBSC Fusion U12 Boys TASL","Portsmouth Commodores U12 Boys TASL","Joliff Middle School Field 2","U12","Boys"
"CSC Mutiny U12 Boys TASL","WBSC Fusion U12 Boys TASL","Centerville Complex Field 7A","U12","Boys"
"WBSC Fusion U12 Boys TASL","Beach FC Titans U12 Boys TASL","Joliff Middle School Field 2","U12","Boys"
"WBSC Fusion U12 Boys TASL","WBSC Xtreme U12 Boys TASL","Joliff Middle School Field 2","U12","Boys"
"WBSC Xtreme U12 Boys TASL","CSC Mutiny U12 Boys TASL","Joliff Middle School Field 2","U12","Boys"
"CSC Mutiny U12 Boys TASL","Beach FC Titans U12 Boys TASL","Centerville Complex Field 7A","U12","Boys"
"WBSC Xtreme U12 Boys TASL","Beach FC Titans U12 Boys TASL","Joliff Middle School Field 2","U12","Boys"
"Beach FC Titans U12 Boys TASL","Portsmouth Commodores U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Portsmouth Commodores U12 Boys TASL","WBSC Xtreme U12 Boys TASL","John Tyler Complex Field 2","U12","Boys"
"Beach FC Titans U12 Boys TASL","Portsmouth Commodores U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"Beach FC Titans U12 Boys TASL","WBSC Xtreme U12 Boys TASL","Hampton Roads Soccer Complex Field 13C","U12","Boys"
"CSC Mutiny U12 Boys TASL","Portsmouth Commodores U12 Boys TASL","Centerville Complex Field 7A","U12","Boys"
"Beach FC Titans U12 Boys TASL","CSC Mutiny U12 Boys TASL","Lake Taylor Soccer Complex Field 10","U12","Boys"
"Beach FC Lions U13 Boys TASL","Beach FC Fusion U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Stingrays U13 Boys TASL","WBSC Spartans U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"WBSC Spartans U13 Boys TASL","CSL Stingrays U13 Boys TASL","Joliff Middle School Field 1","U13","Boys"
"Beach FC Sharks U13 Boys TASL","Beach FC Fusion U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Stingrays U13 Boys TASL","Beach FC Sharks U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Fusion U13 Boys TASL","CSL Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"CSL Stingrays U13 Boys TASL","Beach FC Stingrays U13 Boys TASL","Churchland Park Field  3","U13","Boys"
"Beach FC Sharks U13 Boys TASL","Beach FC Lions U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Stingrays U13 Boys TASL","Beach FC Fusion U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"CSL Stingrays U13 Boys TASL","Beach FC Lions U13 Boys TASL","Churchland Park Field  3","U13","Boys"
"Beach FC Lions U13 Boys TASL","Beach FC Fusion U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"WBSC Spartans U13 Boys TASL","Beach FC Stingrays U13 Boys TASL","Joliff Middle School Field 1","U13","Boys"
"CSL Stingrays U13 Boys TASL","WBSC Spartans U13 Boys TASL","Churchland Park Field  3","U13","Boys"
"Beach FC Stingrays U13 Boys TASL","Beach FC Lions U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Sharks U13 Boys TASL","Beach FC Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"WBSC Spartans U13 Boys TASL","Beach FC Lions U13 Boys TASL","Joliff Middle School Field 1","U13","Boys"
"CSL Stingrays U13 Boys TASL","Beach FC Sharks U13 Boys TASL","Churchland Park Field  3","U13","Boys"
"Beach FC Lions U13 Boys TASL","Beach FC Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Lions U13 Boys TASL","WBSC Spartans U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Fusion U13 Boys TASL","WBSC Spartans U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"WBSC Spartans U13 Boys TASL","Beach FC Sharks U13 Boys TASL","Joliff Middle School Field 1","U13","Boys"
"Beach FC Sharks U13 Boys TASL","CSL Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Fusion U13 Boys TASL","Beach FC Sharks U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Fusion U13 Boys TASL","CSL Stingrays U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Suffolk Knights U13 Boys TASL","Beach FC Norfolk Raptors U13 Boys TASL","SYAA Field 4","U13","Boys"
"Beach FC Avalanche U13 Boys TASL","AYSO Arsenal U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC St Greg Saints U13 Boys TASL","CSC Freedom U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Suffolk Knights U13 Boys TASL","Beach FC Matrix U13 Boys TASL","SYAA Field 4","U13","Boys"
"CSC Freedom U13 Boys TASL","Beach FC Norfolk Raptors U13 Boys TASL","Centerville Complex Field 6","U13","Boys"
"Carolina Red Wolves U13 Boys TASL","TSA Rovers U13 Boys TASL","Albemarle School Field 2","U13","Boys"
"CSC Freedom U13 Boys TASL","Beach FC Avalanche U13 Boys TASL","Centerville Complex Field 6","U13","Boys"
"Beach FC Matrix U13 Boys TASL","Beach FC Norfolk Raptors U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Flames U13 Boys TASL","AYSO Arsenal U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC St Greg Saints U13 Boys TASL","Beach FC Flames U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"AYSO Arsenal U13 Boys TASL","CSC Freedom U13 Boys TASL","AYSO Cornland Park Field 1","U13","Boys"
"TSA Rovers U13 Boys TASL","Beach FC Matrix U13 Boys TASL","Warhill Soccer Complex 6","U13","Boys"
"TSA Rovers U13 Boys TASL","Beach FC Norfolk Raptors U13 Boys TASL","Warhill Soccer Complex 6","U13","Boys"
"AYSO Arsenal U13 Boys TASL","Carolina Red Wolves U13 Boys TASL","AYSO Cornland Park Field 1","U13","Boys"
"Beach FC St Greg Saints U13 Boys TASL","Suffolk Knights U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC St Greg Saints U13 Boys TASL","Beach FC Matrix U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Carolina Red Wolves U13 Boys TASL","Beach FC Flames U13 Boys TASL","Albemarle School Field 2","U13","Boys"
"Beach FC Norfolk Raptors U13 Boys TASL","AYSO Arsenal U13 Boys TASL","Lake Taylor Soccer Complex Field 15","U13","Boys"
"Beach FC Flames U13 Boys TASL","Beach FC Matrix U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Suffolk Knights U13 Boys TASL","AYSO Arsenal U13 Boys TASL","SYAA Field 4","U13","Boys"
"Beach FC Norfolk Raptors U13 Boys TASL","Beach FC Avalanche U13 Boys TASL","Lake Taylor Soccer Complex Field 14","U13","Boys"
"Beach FC Avalanche U13 Boys TASL","Beach FC St Greg Saints U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Matrix U13 Boys TASL","CSC Freedom U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Carolina Red Wolves U13 Boys TASL","Suffolk Knights U13 Boys TASL","Albemarle School Field 2","U13","Boys"
"TSA Rovers U13 Boys TASL","Beach FC Flames U13 Boys TASL","Warhill Soccer Complex 6","U13","Boys"
"Beach FC Matrix U13 Boys TASL","Carolina Red Wolves U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"AYSO Arsenal U13 Boys TASL","Beach FC St Greg Saints U13 Boys TASL","AYSO Cornland Park Field 2","U13","Boys"
"Beach FC Flames U13 Boys TASL","Beach FC Avalanche U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Carolina Red Wolves U13 Boys TASL","Beach FC St Greg Saints U13 Boys TASL","Albemarle School Field 2","U13","Boys"
"Suffolk Knights U13 Boys TASL","TSA Rovers U13 Boys TASL","SYAA Field 4","U13","Boys"
"Beach FC Avalanche U13 Boys TASL","Suffolk Knights U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Norfolk Raptors U13 Boys TASL","Carolina Red Wolves U13 Boys TASL","Lake Taylor Soccer Complex Field 14","U13","Boys"
"Beach FC Flames U13 Boys TASL","CSC Freedom U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Matrix U13 Boys TASL","Beach FC Avalanche U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"Beach FC Avalanche U13 Boys TASL","TSA Rovers U13 Boys TASL","Hampton Roads Soccer Complex Field 11","U13","Boys"
"CSC Freedom U13 Boys TASL","Suffolk Knights U13 Boys TASL","Centerville Complex Field 6","U13","Boys"
"CSC Freedom U13 Boys TASL","Carolina Red Wolves U13 Boys TASL","Centerville Complex Field 6","U13","Boys"
"TSA Rovers U13 Boys TASL","Beach FC St Greg Saints U13 Boys TASL","Warhill Soccer Complex 6","U13","Boys"
"AYSO Arsenal U13 Boys TASL","TSA Rovers U13 Boys TASL","AYSO Cornland Park Field 1","U13","Boys"
"Beach FC Norfolk Raptors U13 Boys TASL","Beach FC Flames U13 Boys TASL","Lake Taylor Soccer Complex Field 14","U13","Boys"
"CSL Hurricanes U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Churchland Park Field  3","U14","Boys"
"Beach FC Dynamo U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Hampton Roads Soccer Complex Field 16","U14","Boys"
"CSL Hurricanes U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Churchland Park Field  3","U14","Boys"
"CSL Hurricanes U14 Boys TASL","Beach FC Strikers U14 Boys TASL","Churchland Park Field  3","U14","Boys"
"Beach FC Dynamo U14 Boys TASL","Beach FC Strikers U14 Boys TASL","Hampton Roads Soccer Complex Field 16","U14","Boys"
"Beach FC Strikers U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Hampton Roads Soccer Complex Field 16","U14","Boys"
"Beach FC Chelsea U14 Boys TASL","Beach FC Strikers U14 Boys TASL","Hampton Roads Soccer Complex Field 15","U14","Boys"
"CSL Hurricanes U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Churchland Park Field  3","U14","Boys"
"Beach FC Strikers U14 Boys TASL","CSL Hurricanes U14 Boys TASL","Hampton Roads Soccer Complex 6","U14","Boys"
"CSL Hurricanes U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Churchland Park Field  3","U14","Boys"
"Beach FC Strikers U14 Boys TASL","Beach FC Dynamo U14 Boys TASL","Lake Taylor Soccer Complex Field 15","U14","Boys"
"Beach FC Dynamo U14 Boys TASL","CSL Hurricanes U14 Boys TASL","Lake Taylor Soccer Complex Field 15","U14","Boys"
"Beach FC Chelsea U14 Boys TASL","Beach FC Dynamo U14 Boys TASL","Hampton Roads Soccer Complex Field 19","U14","Boys"
"Beach FC Strikers U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Hampton Roads Soccer Complex Field 16","U14","Boys"
"Beach FC Chelsea U14 Boys TASL","Beach FC VA Rovers FC U14 Boys TASL","Hampton Roads Soccer Complex Field 16","U14","Boys"
"CSL Hurricanes U14 Boys TASL","Beach FC Dynamo U14 Boys TASL","Churchland Park Field  3","U14","Boys"
"Beach FC VA Rovers FC U14 Boys TASL","Beach FC Dynamo U14 Boys TASL","Hampton Roads Soccer Complex Field 15","U14","Boys"
"Beach FC Dynamo U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Hampton Roads Soccer Complex Field 19","U14","Boys"
"Beach FC VA Rovers FC U14 Boys TASL","Beach FC Strikers U14 Boys TASL","Hampton Roads Soccer Complex Field 14","U14","Boys"
"Beach FC VA Rovers FC U14 Boys TASL","Beach FC Chelsea U14 Boys TASL","Lake Taylor Soccer Complex Field 15","U14","Boys"
"Franklin Fire SC Fire U14 Boys TASL","Beach FC Cannon U14 Boys TASL","Franklin Soccer Field 1","U14","Boys"
"CSL Tornadoes U14 Boys TASL","Beach FC Galaxy U14 Boys TASL","Churchland Park Field  3","U14","Boys"
"Beach FC Fusion U14 Boys TASL","Beach FC Cannon U14 Boys TASL","Hampton Roads Soccer Complex Field 16","U14","Boys"
"CSL Tornadoes U14 Boys TASL","Beach FC Fusion U14 Boys TASL","Churchland Park Field  3","U14","Boys"
"Portsmouth Menace FC U14 Boys TASL","Beach FC Cannon U14 Boys TASL","John Tyler Complex Field 1","U14","Boys"
"Portsmouth Menace FC U14 Boys TASL","CSL Tornadoes U14 Boys TASL","John Tyler Complex Field 1","U14","Boys"
"Beach FC Fusion U14 Boys TASL","Franklin Fire SC Fire U14 Boys TASL","Hampton Roads Soccer Complex Field 16","U14","Boys"
"Franklin Fire SC Fire U14 Boys TASL","CSL Tornadoes U14 Boys TASL","Franklin Soccer Field 1","U14","Boys"
"Portsmouth Menace FC U14 Boys TASL","Franklin Fire SC Fire U14 Boys TASL","John Tyler Complex Field 1","U14","Boys"
"Beach FC Galaxy U14 Boys TASL","CSL Tornadoes U14 Boys TASL","Lake Taylor Soccer Complex Field 15","U14","Boys"
"Beach FC Cannon U14 Boys TASL","Franklin Fire SC Fire U14 Boys TASL","Lake Taylor Soccer Complex Field 15","U14","Boys"
"CSL Tornadoes U14 Boys TASL","Beach FC Cannon U14 Boys TASL","Hampton Roads Soccer Complex 6","U14","Boys"
"Franklin Fire SC Fire U14 Boys TASL","Beach FC Galaxy U14 Boys TASL","Franklin Soccer Field 1","U14","Boys"
